(-900, -5100, 1, 1)
(-800, -5100, 1, 1)
(-700, -5100, 1, 1)
(-600, -5100, 1, 1)
(-500, -5100, 1, 1)
(-400, -5100, 1, 1)
(-300, -5100, 1, 1)
(-200, -5100, 1, 1)
(-100, -5100, 1, 1)
(0, -5100, 1, 1)
(100, -5100, 1, 1)
(200, -5100, 1, 1)
(300, -5100, 1, 28)
(300, -5000, 1, 11)
(300, -4900, 1, 11)
(300, -4800, 1, 11)
(300, -4700, 1, 11)
(300, -4600, 1, 11)
(300, -4500, 1, 11)
(300, -4400, 1, 11)
(300, -4300, 1, 11)
(300, -4200, 1, 11)
(300, -4100, 1, 11)
(300, -4000, 1, 11)
(300, -3900, 1, 11)
(300, -3800, 1, 11)
(300, -3700, 1, 11)
(300, -3600, 1, 11)
(300, -3500, 1, 0)
(300, -3400, 2, 29)
(300, -3300, 2, 22)
(300, -3200, 2, 8)
(300, -3100, 2, 8)
(400, -3100, 2, 8)
(500, -3100, 2, 8)
(600, -3100, 2, 8)
(700, -3100, 2, 8)
(800, -3100, 2, 8)
(900, -3100, 2, 8)
(1000, -3100, 2, 8)
(-400, -3000, 2, 0)
(-400, -3100, 2, 7)
(-400, -3200, 2, 7)
(-300, -3300, 2, 22)
(-200, -3300, 2, 22)
(-100, -3300, 2, 22)
(0, -3300, 2, 22)
(100, -3300, 2, 22)
(200, -3300, 2, 22)
(-400, -3300, 2, 21)
(-400, -3400, 2, 28)
(-300, -3400, 2, 29)
(-200, -3400, 2, 29)
(-100, -3400, 2, 29)
(0, -3400, 2, 29)
(100, -3400, 2, 29)
(200, -3400, 2, 29)
(-800, -4200, 4, 5)
(-1400, -3800, 4, 5)
(-200, -3700, 4, 6)
(-100, -4800, 4, 7)
(-700, -4600, 4, 8)
(-1200, -4800, 4, 9)
(-900, -3700, 4, 25)
(0, -4000, 4, 26)
(-1500, -4300, 4, 32)
(0, -4900, 4, 30)
(-900, -4800, 4, 31)
(-600, -3200, 4, 32)
(800, -2700, 4, 32)
(-300, -3100, 2, 8)
(-300, -3200, 2, 8)
(-200, -3200, 2, 8)
(-100, -3200, 2, 8)
(-100, -3100, 2, 8)
(-200, -3100, 2, 8)
(0, -3100, 2, 8)
(0, -3200, 2, 8)
(100, -3200, 2, 8)
(200, -3200, 2, 8)
(200, -3100, 2, 8)
(100, -3100, 2, 8)
(400, -3200, 2, 8)
(500, -3200, 2, 8)
(600, -3200, 2, 8)
(700, -3200, 2, 8)
(800, -3200, 2, 8)
(900, -3200, 2, 8)
(1000, -3200, 2, 8)
(1100, -3200, 2, 7)
(1100, -3100, 2, 7)
(1200, -3100, 2, 8)
(1300, -3100, 2, 8)
(2000, -3100, 2, 8)
(2100, -3100, 2, 8)
(2200, -3100, 2, 8)
(1200, -3200, 2, 8)
(1300, -3200, 2, 8)
(1500, -3200, 2, 8)
(1600, -3200, 2, 8)
(1700, -3200, 2, 8)
(1800, -3200, 2, 8)
(1900, -3200, 2, 8)
(2000, -3200, 2, 8)
(2100, -3200, 2, 8)
(2200, -3200, 2, 8)
(2300, -3200, 2, 8)
(2400, -3200, 2, 8)
(2300, -3100, 2, 8)
(2400, -3100, 2, 8)
(1200, -800, 2, 8)
(1200, -900, 2, 8)
(1200, -1000, 2, 8)
(1200, -1100, 2, 8)
(1300, -1100, 2, 8)
(1300, -1200, 2, 8)
(1400, -1200, 2, 8)
(1400, -1100, 2, 8)
(1200, -1200, 2, 8)
(1200, -1300, 2, 8)
(1300, -1300, 2, 8)
(1400, -1300, 2, 8)
(1500, -1300, 2, 8)
(1500, -1200, 2, 8)
(1600, -1200, 2, 8)
(1600, -1100, 2, 8)
(1500, -1100, 2, 8)
(1500, -1000, 2, 8)
(1400, -1000, 2, 8)
(1300, -1000, 2, 8)
(1400, -900, 2, 8)
(1600, -1000, 2, 8)
(1600, -1300, 2, 8)
(1700, -1300, 2, 8)
(1800, -1300, 2, 8)
(1900, -1300, 2, 8)
(2100, -1300, 2, 8)
(2000, -1300, 2, 8)
(2000, -1200, 2, 8)
(1900, -1200, 2, 8)
(1800, -1200, 2, 8)
(1700, -1200, 2, 8)
(2200, -1200, 2, 8)
(2300, -1200, 2, 8)
(2100, -1200, 2, 8)
(2000, -1100, 2, 8)
(1900, -1100, 2, 8)
(1700, -1000, 2, 8)
(1700, -1100, 2, 8)
(2100, -1100, 2, 8)
(1800, -1100, 2, 8)
(2200, -1100, 2, 8)
(1800, -1000, 2, 8)
(1300, -900, 2, 8)
(1500, -900, 2, 8)
(1600, -900, 2, 8)
(1700, -900, 2, 8)
(1800, -900, 2, 8)
(1400, -800, 2, 8)
(1300, -800, 2, 8)
(1300, -700, 2, 1)
(1400, -700, 2, 1)
(1500, -700, 2, 1)
(1500, -800, 2, 8)
(1600, -800, 2, 8)
(1200, -700, 2, 1)
(1700, -700, 2, 1)
(1600, -700, 2, 1)
(1700, -800, 2, 8)
(1800, -800, 2, 8)
(2300, -1100, 2, 8)
(2400, -1100, 2, 8)
(2200, -1300, 2, 8)
(2300, -1300, 2, 8)
(2400, -1200, 2, 8)
(2400, -1300, 2, 8)
(2500, -3100, 2, 8)
(2600, -3100, 2, 8)
(2700, -3100, 2, 8)
(2800, -3100, 2, 8)
(2800, -3200, 2, 8)
(2700, -3200, 2, 8)
(2600, -3200, 2, 8)
(2500, -3200, 2, 8)
(2900, -3200, 2, 8)
(2900, -3100, 2, 8)
(3000, -3100, 2, 8)
(3100, -3100, 2, 8)
(3200, -3100, 2, 8)
(3200, -3200, 2, 8)
(3100, -3200, 2, 8)
(3000, -3200, 2, 8)
(3300, -3200, 2, 8)
(3300, -3100, 2, 8)
(3400, -3100, 2, 8)
(3500, -3100, 2, 8)
(3800, -3100, 2, 9)
(4000, -3100, 2, 8)
(4100, -3100, 2, 9)
(4100, -3200, 2, 9)
(4000, -3200, 2, 8)
(3900, -3200, 2, 7)
(3700, -3200, 2, 8)
(3500, -3200, 2, 8)
(3400, -3200, 2, 8)
(3600, -3200, 2, 8)
(3800, -3200, 2, 9)
(3700, -3100, 2, 8)
(3600, -3100, 2, 8)
(3900, -3100, 2, 7)
(4100, -3000, 2, 9)
(4100, -2900, 2, 8)
(4100, -2800, 2, 8)
(4100, -2700, 2, 8)
(4100, -2600, 2, 8)
(4000, -2800, 2, 8)
(4000, -2900, 2, 8)
(4000, -3000, 2, 8)
(4000, -2700, 2, 8)
(4000, -2600, 2, 8)
(4000, -2500, 2, 8)
(4000, -2400, 2, 8)
(4000, -2300, 2, 8)
(4000, -2200, 2, 8)
(4000, -2100, 2, 8)
(4000, -2000, 2, 8)
(4000, -1900, 2, 8)
(4000, -1800, 2, 8)
(4100, -2100, 2, 8)
(4100, -2200, 2, 8)
(4100, -2300, 2, 8)
(4100, -2400, 2, 8)
(4100, -2500, 2, 8)
(4100, -2000, 2, 8)
(4100, -1900, 2, 8)
(4100, -1800, 2, 8)
(4100, -1700, 2, 8)
(4100, -1600, 2, 8)
(4000, -1600, 2, 8)
(4000, -1700, 2, 8)
(4000, -1500, 2, 8)
(4000, -1400, 2, 8)
(4000, -1300, 2, 8)
(4100, -1300, 2, 8)
(4100, -1400, 2, 8)
(4100, -1500, 2, 8)
(4100, -1200, 2, 8)
(4100, -1100, 2, 8)
(4100, -1000, 2, 8)
(4100, -900, 2, 8)
(4000, -1000, 2, 8)
(4000, -1100, 2, 8)
(4000, -1200, 2, 8)
(4000, -900, 2, 8)
(4000, -800, 2, 8)
(4100, -800, 2, 8)
(4100, -700, 2, 8)
(4000, -700, 2, 8)
(2500, -1100, 2, 8)
(2500, -1200, 2, 8)
(2600, -1200, 2, 8)
(2600, -1300, 2, 8)
(2500, -1300, 2, 8)
(2600, -1100, 2, 8)
(-2500, -900, -1, 0)
(-2400, -5800, -1, 0)
(-2400, -3100, -1, 0)
(-2400, -3200, -1, 0)
(-1900, -5600, -1, 0)
(-2000, -5600, -1, 0)
(-2100, -5600, -1, 0)
(-2200, -5600, -1, 0)
(-2100, -5900, -1, 0)
(-2100, -5800, -1, 0)
(-2200, -5900, -1, 0)
(-2200, -6000, -1, 0)
(-2100, -6000, -1, 0)
(-2600, -6000, -1, 0)
(-2300, -5800, -1, 0)
(-2200, -5800, -1, 0)
(-2100, -5700, -1, 0)
(-2000, -5700, -1, 0)
(-1900, -5800, -1, 0)
(-2000, -5900, -1, 0)
(-1800, -5800, -1, 0)
(-1800, -6000, -1, 0)
(-1500, -6000, -1, 0)
(-1300, -6000, -1, 0)
(-1400, -6000, -1, 0)
(-1800, -5700, -1, 0)
(-1700, -5700, -1, 0)
(-1500, -5700, -1, 0)
(-1500, -5800, -1, 0)
(-1600, -5800, -1, 0)
(-1700, -5800, -1, 0)
(-1700, -5900, -1, 0)
(-1300, -5900, -1, 0)
(-1200, -5800, -1, 0)
(-1400, -5700, -1, 0)
(-1300, -5700, -1, 0)
(-1100, -5700, -1, 0)
(-1000, -5700, -1, 0)
(-1000, -5900, -1, 0)
(-1100, -5900, -1, 0)
(-1200, -5900, -1, 0)
(-1200, -6000, -1, 0)
(-1100, -6000, -1, 0)
(-1000, -6000, -1, 0)
(-800, -6000, -1, 0)
(-700, -6000, -1, 0)
(-500, -6000, -1, 0)
(-400, -6000, -1, 0)
(-300, -6000, -1, 0)
(-300, -5900, -1, 0)
(-400, -5900, -1, 0)
(-500, -5900, -1, 0)
(-600, -5900, -1, 0)
(-900, -5900, -1, 0)
(-200, -5900, -1, 0)
(-800, -5800, -1, 0)
(-600, -5800, -1, 0)
(-400, -5800, -1, 0)
(-500, -5800, -1, 0)
(-900, -5700, -1, 0)
(-800, -5700, -1, 0)
(-700, -5700, -1, 0)
(-200, -5700, -1, 0)
(-300, -5700, -1, 0)
(-500, -5700, -1, 0)
(-300, -5800, -1, 0)
(-100, -5800, -1, 0)
(0, -5800, -1, 0)
(0, -5900, -1, 0)
(200, -6000, -1, 0)
(200, -5800, -1, 0)
(900, -6000, -1, 0)
(700, -5800, -1, 0)
(500, -5800, -1, 0)
(300, -5600, -1, 0)
(500, -5600, -1, 0)
(700, -5600, -1, 0)
(700, -5700, -1, 0)
(600, -5700, -1, 0)
(300, -5700, -1, 0)
(100, -5800, -1, 0)
(200, -5900, -1, 0)
(400, -6000, -1, 0)
(500, -6000, -1, 0)
(600, -5900, -1, 0)
(1200, -6000, -1, 0)
(1300, -6000, -1, 0)
(1800, -6000, -1, 0)
(2000, -6000, -1, 0)
(1900, -6000, -1, 0)
(1600, -6000, -1, 0)
(1500, -6000, -1, 0)
(1300, -5900, -1, 0)
(1400, -5900, -1, 0)
(1400, -5800, -1, 0)
(1400, -5400, -1, 0)
(1400, -5300, -1, 0)
(1400, -5200, -1, 0)
(1400, -5000, -1, 0)
(1400, -4900, -1, 0)
(1400, -4700, -1, 0)
(1400, -4100, -1, 0)
(1400, -4000, -1, 0)
(1400, -3900, -1, 0)
(1400, -3800, -1, 0)
(1400, -3700, 2, 22)
(1400, -3600, 2, 8)
(1000, -3500, 1, 2)
(1800, -700, 2, 1)
(1200, -300, -1, 1)
(1200, -400, -1, 1)
(1300, -600, -1, 1)
(1400, -600, -1, 1)
(1600, -300, -1, 1)
(1500, -400, -1, 1)
(1600, -400, -1, 1)
(1700, -600, -1, 1)
(1600, -600, -1, 1)
(1600, -500, -1, 1)
(1400, -400, -1, 1)
(1300, -400, -1, 1)
(1200, -3000, 2, 1)
(1300, -3000, 2, 1)
(1400, -3000, 2, 1)
(1500, -3000, 2, 1)
(1600, -3000, 2, 1)
(1700, -3000, 2, 1)
(1800, -3000, 2, 1)
(1900, -3000, 2, 1)
(2000, -3000, 2, 1)
(2100, -3000, 2, 1)
(2200, -3000, 2, 1)
(2300, -3000, 2, 1)
(2400, -3000, 2, 1)
(2500, -3000, 2, 1)
(2600, -3000, 2, 1)
(2700, -3000, 2, 1)
(2800, -3000, 2, 1)
(2900, -3000, 2, 1)
(3000, -3000, 2, 1)
(3100, -3000, 2, 1)
(3200, -3000, 2, 1)
(3300, -3000, 2, 1)
(3400, -3000, 2, 1)
(3500, -3000, 2, 1)
(3600, -3000, 2, 1)
(3700, -3000, 2, 1)
(3800, -3000, 2, 2)
(3900, -3000, 2, 7)
(1200, -2100, 2, 1)
(1200, -2200, 2, 8)
(1200, -2300, 2, 22)
(1200, -2400, 2, 29)
(1200, -1400, 2, 22)
(1300, -1400, 2, 22)
(1400, -1400, 2, 22)
(1500, -1400, 2, 22)
(1600, -1400, 2, 22)
(1700, -1400, 2, 22)
(1800, -1400, 2, 22)
(1900, -1400, 2, 22)
(2000, -1400, 2, 22)
(2100, -1400, 2, 22)
(2200, -1400, 2, 22)
(2300, -1400, 2, 22)
(2400, -1400, 2, 22)
(2500, -1400, 2, 22)
(2600, -1400, 2, 22)
(2700, -1400, 2, 22)
(2800, -1400, 2, 22)
(2900, -1400, 2, 22)
(3000, -1400, 2, 22)
(3100, -1400, 2, 22)
(3200, -1400, 2, 22)
(3300, -1400, 2, 22)
(3400, -1400, 2, 22)
(3500, -1400, 2, 22)
(3600, -1400, 2, 22)
(3700, -1400, 2, 22)
(3800, -1400, 2, 22)
(3900, -1400, 2, 7)
(2700, -1200, 2, 8)
(2700, -1300, 2, 8)
(2800, -1300, 2, 8)
(2900, -1300, 2, 8)
(2900, -1200, 2, 8)
(2800, -1200, 2, 8)
(3000, -1300, 2, 8)
(3100, -1300, 2, 8)
(3100, -1200, 2, 8)
(3000, -1200, 2, 8)
(3200, -1300, 2, 8)
(3200, -1200, 2, 8)
(3300, -1200, 2, 8)
(3400, -1200, 2, 8)
(3500, -1200, 2, 8)
(3400, -1300, 2, 8)
(3300, -1300, 2, 8)
(3500, -1300, 2, 8)
(3600, -1300, 2, 8)
(3700, -1300, 2, 8)
(3800, -1300, 2, 8)
(3600, -1200, 2, 8)
(3700, -1200, 2, 8)
(3800, -1200, 2, 8)
(3900, -1200, 2, 7)
(3900, -1300, 2, 7)
(2700, -1100, 2, 8)
(2800, -1100, 2, 8)
(2900, -1100, 2, 8)
(3000, -1100, 2, 8)
(3100, -1100, 2, 8)
(3200, -1100, 2, 8)
(3300, -1100, 2, 8)
(3400, -1100, 2, 8)
(3500, -1100, 2, 8)
(3600, -1100, 2, 8)
(3700, -1100, 2, 8)
(3800, -1100, 2, 8)
(3900, -1100, 2, 7)
(1200, 100, -1, 8)
(1300, 100, -1, 8)
(1400, 100, -1, 8)
(1500, 100, -1, 8)
(1600, 100, -1, 8)
(1900, 100, -1, 8)
(2000, 100, -1, 8)
(2100, 100, -1, 8)
(2400, 100, -1, 8)
(2600, 100, -1, 8)
(3000, 100, -1, 8)
(3100, 100, -1, 8)
(3600, 100, -1, 8)
(3700, 100, -1, 8)
(3900, 100, -1, 8)
(4100, 0, -1, 8)
(4100, -100, -1, 8)
(4000, -200, -1, 8)
(4000, -300, -1, 8)
(4100, -300, -1, 8)
(4000, -500, -1, 8)
(4100, -600, -1, 8)
(4100, -500, -1, 8)
(3800, -700, -1, 8)
(3700, -700, -1, 8)
(3500, -700, -1, 8)
(3000, -700, -1, 8)
(2900, -700, -1, 8)
(2800, -700, -1, 8)
(2500, -700, -1, 8)
(2000, -700, -1, 8)
(2000, -800, -1, 8)
(2000, -900, -1, 8)
(2200, -900, -1, 8)
(2600, -900, -1, 8)
(2500, -900, -1, 8)
(2100, -1000, 2, 8)
(2200, -1000, 2, 8)
(2400, -1000, 2, 8)
(2600, -1000, 2, 8)
(1900, -900, -1, 8)
(1200, -3300, 2, 8)
(1300, -3300, 2, 8)
(1300, -3400, 2, 8)
(1200, -3400, 2, 8)
(1300, -3500, 2, 8)
(1200, -3500, 2, 8)
(1100, -3300, 2, 7)
(1100, -3400, 2, 7)
(1100, -3500, 2, 7)
(1300, -2100, 2, 1)
(1300, -2200, 2, 8)
(1300, -2300, 2, 22)
(1300, -2400, 2, 29)
(1200, -1500, 2, 22)
(1300, -1500, 2, 22)
(1400, -1500, 2, 22)
(1500, -1500, 2, 22)
(1600, -1500, 2, 22)
(1700, -1500, 2, 22)
(1800, -1500, 2, 22)
(1900, -1500, 2, 22)
(2000, -1500, 2, 22)
(2100, -1500, 2, 22)
(2200, -1500, 2, 22)
(2300, -1500, 2, 22)
(2400, -1500, 2, 22)
(2500, -1500, 2, 22)
(2600, -1500, 2, 22)
(2700, -1500, 2, 22)
(2800, -1500, 2, 22)
(2900, -1500, 2, 22)
(3000, -1500, 2, 22)
(3100, -1500, 2, 22)
(3200, -1500, 2, 22)
(3300, -1500, 2, 22)
(3400, -1500, 2, 22)
(3500, -1500, 2, 22)
(3600, -1500, 2, 22)
(3700, -1500, 2, 22)
(3800, -1500, 2, 22)
(3900, -1500, 2, 7)
(1400, -2400, 2, 29)
(1500, -2400, 2, 29)
(1600, -2400, 2, 29)
(1700, -2400, 2, 29)
(1800, -2400, 2, 29)
(1900, -2400, 2, 29)
(2000, -2400, 2, 29)
(2100, -2400, 2, 29)
(2200, -2400, 2, 29)
(2300, -2400, 2, 29)
(2400, -2400, 2, 29)
(2500, -2400, 2, 29)
(2600, -2400, 2, 29)
(2700, -2400, 2, 29)
(2800, -2400, 2, 29)
(2800, -2600, -1, 29)
(2700, -2600, -1, 29)
(2600, -2500, -1, 29)
(2500, -2500, -1, 29)
(2400, -2500, -1, 29)
(2300, -2500, -1, 29)
(2400, -2600, -1, 29)
(2300, -2600, -1, 29)
(1900, -2600, 3, 36)
(2100, -2600, -1, 29)
(2200, -2600, -1, 29)
(2200, -2500, -1, 29)
(2000, -2500, -1, 29)
(1900, -2500, -1, 29)
(1800, -2500, -1, 29)
(1600, -2500, -1, 29)
(1500, -2500, -1, 29)
(1800, -2600, -1, 29)
(1700, -2600, -1, 29)
(1100, -2600, -1, 29)
(1400, -2600, 4, 27)
(1300, -2600, -1, 29)
(1400, -2500, -1, 29)
(1300, -2500, -1, 29)
(1200, -2500, -1, 29)
(1300, -2800, -1, 29)
(1200, -2800, -1, 29)
(2900, -2400, 2, 30)
(2900, -2300, 2, 23)
(2800, -2300, 2, 22)
(2700, -2300, 2, 22)
(2600, -2300, 2, 22)
(2500, -2300, 2, 22)
(2400, -2300, 2, 22)
(2300, -2300, 2, 22)
(2200, -2300, 2, 22)
(2100, -2300, 2, 22)
(2000, -2300, 2, 22)
(1900, -2300, 2, 22)
(1800, -2300, 2, 22)
(1700, -2300, 2, 22)
(1600, -2300, 2, 22)
(1500, -2300, 2, 22)
(1400, -2300, 2, 22)
(1400, -2100, 2, 1)
(1500, -2100, 2, 1)
(1600, -2100, 2, 1)
(1700, -2100, 2, 1)
(1800, -2100, 2, 1)
(1900, -2100, 2, 1)
(2000, -2100, 2, 1)
(2100, -2100, 2, 1)
(2200, -2100, 2, 1)
(2300, -2100, 2, 1)
(2400, -2100, 2, 1)
(2500, -2100, 2, 1)
(2600, -2100, 2, 1)
(2700, -2100, 2, 1)
(2800, -2100, 2, 1)
(2900, -2100, 2, 2)
(3900, -2900, 2, 7)
(3900, -2800, 2, 7)
(3900, -2700, 2, 7)
(3900, -2600, 2, 7)
(3900, -2500, 2, 7)
(3900, -2400, 2, 7)
(3900, -2300, 2, 7)
(3900, -2200, 2, 7)
(3900, -2100, 2, 7)
(3900, -2000, 2, 7)
(3900, -1900, 2, 7)
(3900, -1800, 2, 7)
(3900, -1700, 2, 7)
(3900, -1600, 2, 7)
(3900, -1000, 2, 7)
(3900, -900, 2, 7)
(3900, -800, 2, 7)
(3900, -700, 2, 7)
(1200, -1600, 2, 29)
(1300, -1600, 2, 29)
(1400, -1600, 2, 29)
(1500, -1600, 2, 29)
(1700, -1700, -1, 29)
(1600, -1700, -1, 29)
(1600, -1600, 2, 29)
(1700, -1600, 2, 29)
(1800, -1600, 2, 29)
(1900, -1600, 2, 29)
(2000, -1600, 2, 29)
(2100, -1600, 2, 29)
(2200, -1600, 2, 29)
(2300, -1600, 2, 29)
(2400, -1600, 2, 29)
(2500, -1600, 2, 29)
(2600, -1600, 2, 29)
(2700, -1600, 2, 29)
(2800, -1600, 2, 29)
(2900, -1600, 2, 29)
(3000, -1600, 2, 29)
(3100, -1600, 2, 29)
(3200, -1600, 2, 29)
(3300, -1600, 2, 29)
(3400, -1600, 2, 29)
(3500, -1600, 2, 29)
(3600, -1600, 2, 29)
(3700, -1600, 2, 29)
(3800, -1600, 2, 29)
(1200, -2000, -1, 29)
(1100, -2000, -1, 29)
(1000, -2000, -1, 29)
(1400, -2200, 2, 8)
(1500, -2200, 2, 8)
(1600, -2200, 2, 8)
(1700, -2200, 2, 8)
(1800, -2200, 2, 8)
(1900, -2200, 2, 8)
(2000, -2200, 2, 8)
(2100, -2200, 2, 8)
(2200, -2200, 2, 8)
(2300, -2200, 2, 8)
(2400, -2200, 2, 8)
(2500, -2200, 2, 8)
(2600, -2200, 2, 8)
(2700, -2200, 2, 8)
(2800, -2200, 2, 8)
(2900, -2200, 2, 9)
(3900, -3300, 2, 11)
(4000, -3300, 2, 8)
(4100, -3300, 2, 9)
(4100, -3400, 2, 9)
(4000, -3400, 2, 8)
(3900, -3400, 2, 11)
(4000, -3500, 2, 8)
(3900, -3500, 2, 11)
(4100, -3500, 2, 8)
(3800, -3300, 2, 9)
(-700, -2600, 1, 13)
(-1200, -2900, 1, 11)
(-700, -2700, 1, 24)
(-800, -2700, 1, 23)
(-900, -2700, 1, 23)
(-1200, -2800, 1, 11)
(-1200, -2700, 1, 11)
(-1100, -2900, 1, 13)
(-1100, -2800, 1, 13)
(-1000, -2700, 1, 23)
(-1100, -2700, 1, 16)
(-900, -2500, 1, 1)
(-800, -2500, 1, 1)
(-1000, -2500, 1, 1)
(-1100, -2500, 1, 1)
(-1200, -2500, 1, 0)
(-800, -2600, 1, 12)
(-900, -2600, 4, 1)
(-1200, -2600, 1, 11)
(-1100, -2600, 1, 12)
(-1000, -2600, 4, 1)
(-800, -1700, 4, 11)
(1400, -1800, 4, 11)
(2000, -2000, 4, 11)
(1800, -1800, 4, 13)
(1500, -2000, 4, 28)
(2900, -1700, 4, 30)
(3600, -2500, 4, 32)
(2300, -2900, 4, 29)
(1300, -2900, 4, 19)
(2700, -2700, 4, 17)
(3400, -2900, 4, 16)
(3300, -2200, 4, 19)
(3700, -1800, 4, 18)
(-1700, -2900, 4, 25)
(200, -1000, -1, 3)
(-100, -1000, -1, 3)
(-300, -1000, -1, 3)
(-400, -1000, -1, 3)
(-500, -1000, -1, 3)
(200, -900, -1, 3)
(100, -900, -1, 3)
(100, -600, -1, 3)
(100, -500, -1, 3)
(100, -400, -1, 3)
(100, -300, -1, 3)
(0, -300, -1, 3)
(0, -400, -1, 3)
(0, -500, -1, 3)
(0, -600, -1, 3)
(0, -700, -1, 3)
(0, -800, -1, 3)
(-100, -700, -1, 3)
(-100, -500, -1, 3)
(-500, -500, -1, 3)
(-300, 400, -1, 3)
(-300, 0, -1, 3)
(400, -200, -1, 3)
(200, 200, -1, 3)
(300, 0, -1, 3)
(500, -100, -1, 3)
(-1600, -2300, 3, 36)
(-1800, -1800, 3, 36)
(-1300, -1100, 3, 36)
(500, -1200, 3, 36)
(600, -1800, 3, 36)
(2300, -1800, 3, 36)
(3100, -2200, 3, 36)
(3100, -2800, 3, 36)
(1100, -2800, 3, 36)
(300, -2700, 3, 36)
(-800, -3000, 3, 36)
(-600, -3600, 3, 36)
(-500, -4100, 3, 36)
(-1300, -4000, 3, 36)
(-1100, -4700, 3, 36)
(-200, -4900, 3, 36)
(100, -4400, 3, 36)
(1900, -1000, 2, 8)
(2000, -1000, 2, 8)
(2300, -1000, 2, 8)
(2500, -1000, 2, 8)
(2700, -1000, 2, 8)
(2800, -1000, 2, 8)
(2900, -1000, 2, 8)
(3000, -1000, 2, 8)
(3100, -1000, 2, 8)
(3200, -1000, 2, 8)
(3300, -1000, 2, 8)
(3400, -1000, 2, 8)
(3500, -1000, 2, 8)
(3600, -1000, 2, 8)
(3700, -1000, 2, 8)
(3800, -1000, 2, 8)
(3700, -3300, 2, 8)
(3600, -3300, 2, 8)
(3500, -3300, 2, 8)
(3400, -3300, 2, 8)
(3300, -3300, 2, 8)
(3200, -3300, 2, 8)
(3100, -3300, 2, 8)
(3000, -3300, 2, 8)
(2900, -3300, 2, 8)
(2800, -3300, 2, 8)
(2700, -3300, 2, 8)
(2600, -3300, 2, 8)
(2500, -3300, 2, 8)
(2400, -3300, 2, 8)
(2300, -3300, 2, 8)
(2200, -3300, 2, 8)
(2100, -3300, 2, 8)
(2000, -3300, 2, 8)
(1900, -3300, 2, 8)
(1800, -3300, 2, 8)
(1700, -3300, 2, 8)
(1600, -3300, 2, 8)
(1500, -3300, 2, 8)
(1400, -3300, 2, 8)
(1400, -3400, 2, 8)
(1400, -3500, 2, 8)
(1500, -3500, 2, 8)
(1600, -3500, 2, 8)
(1600, -3400, 2, 8)
(1500, -3400, 2, 8)
(1600, -3600, 2, 8)
(1500, -3600, 2, 8)
(1300, -3600, 2, 8)
(1200, -3600, 2, 8)
(1100, -3600, 2, 11)
(1700, -3600, 2, 8)
(1800, -3600, 2, 8)
(1900, -3600, 2, 8)
(1900, -3500, 2, 8)
(1800, -3500, 2, 8)
(1800, -3400, 2, 8)
(1700, -3400, 2, 8)
(1700, -3500, 2, 8)
(1900, -3400, 2, 8)
(2000, -3400, 2, 8)
(2100, -3400, 2, 8)
(2200, -3400, 2, 8)
(2200, -3500, 2, 8)
(2100, -3500, 2, 8)
(2100, -3600, 2, 8)
(2200, -3600, 2, 8)
(2300, -3600, 2, 8)
(2000, -3600, 2, 8)
(2000, -3500, 2, 8)
(2300, -3500, 2, 8)
(2300, -3400, 2, 8)
(2400, -3600, 2, 8)
(2500, -3600, 2, 8)
(2500, -3500, 2, 8)
(2600, -3500, 2, 8)
(2600, -3400, 2, 8)
(2500, -3400, 2, 8)
(2400, -3400, 2, 8)
(2400, -3500, 2, 8)
(2700, -3500, 2, 8)
(2800, -3500, 2, 8)
(2900, -3500, 2, 8)
(2900, -3400, 2, 8)
(3000, -3400, 2, 8)
(2800, -3400, 2, 8)
(2700, -3400, 2, 8)
(2700, -3600, 2, 8)
(2800, -3600, 2, 8)
(2600, -3600, 2, 8)
(2900, -3600, 2, 8)
(3000, -3600, 2, 8)
(3100, -3600, 2, 8)
(3100, -3500, 2, 8)
(3000, -3500, 2, 8)
(3100, -3400, 2, 8)
(3200, -3400, 2, 8)
(3200, -3600, 2, 8)
(3300, -3500, 2, 8)
(3400, -3500, 2, 8)
(3400, -3400, 2, 8)
(3300, -3400, 2, 8)
(3200, -3500, 2, 8)
(3300, -3600, 2, 8)
(3400, -3600, 2, 8)
(3500, -3500, 2, 8)
(3600, -3500, 2, 8)
(3600, -3400, 2, 8)
(3500, -3400, 2, 8)
(3700, -3500, 2, 8)
(3600, -3600, 2, 8)
(3700, -3400, 2, 8)
(3800, -3400, 2, 13)
(3800, -3500, 2, 13)
(3800, -3600, 2, 13)
(3700, -3600, 2, 8)
(3500, -3600, 2, 8)
(3900, -3600, 2, 11)
(4000, -3600, 2, 8)
(4100, -3600, 2, 8)
(4200, -3600, 2, 8)
(1000, -3600, 1, 13)
(1000, -3700, 1, 13)
(1000, -3800, 1, 13)
(1000, -3900, 1, 13)
(900, -3900, 1, 12)
(900, -3800, 1, 12)
(1100, -3700, 2, 21)
(1200, -3700, 2, 22)
(1300, -3700, 2, 22)
(1500, -3700, 2, 22)
(1600, -3700, 2, 22)
(1700, -3700, 2, 22)
(1800, -3700, 2, 22)
(1900, -3700, 2, 22)
(2000, -3700, 2, 22)
(2100, -3700, 2, 22)
(2200, -3700, 2, 22)
(2300, -3700, 2, 22)
(2400, -3700, 2, 22)
(2500, -3700, 2, 22)
(2600, -3700, 2, 22)
(2700, -3700, 2, 22)
(2800, -3700, 2, 22)
(2900, -3700, 2, 22)
(3000, -3700, 2, 22)
